Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action,Label
7059,19823,7685,19237,3667,0,1,0,8404,2,0.0
12887,19883,6368,3127,9017,1,3,0,11503,3,0.0
72,1275,10776,19056,5978,1,2,0,4862,2,0.0
1049,11915,14548,9669,2748,1,0,0,13837,2,0.0
13548,9044,7010,12877,1820,1,3,0,17212,3,0.0
16264,10882,13457,11582,1897,0,2,1,7858,3,0.0
15429,2081,11981,14433,9263,0,1,1,13198,1,0.0
19958,10331,15471,6253,9096,0,1,0,920,0,0.0
3886,9546,19762,7678,15112,1,2,0,9003,0,1.0
5672,13551,937,9705,1410,1,3,0,10823,0,0.0
19329,16980,15071,16472,6322,1,0,0,9326,3,0.0
954,13601,172,17075,6741,0,0,0,3024,1,0.0
4952,6270,12208,19431,3869,1,3,0,13648,2,0.0
5966,7717,5782,18747,5729,1,3,0,10166,1,1.0
9884,9883,7079,10152,7024,0,3,0,12122,1,0.0
3025,10775,2062,7588,7707,1,3,0,2805,2,1.0
16933,3324,17424,8875,9328,1,1,0,11386,0,0.0
10575,11267,11149,5418,3351,1,2,0,17462,2,0.0
3064,7830,669,1655,161,1,1,0,12374,3,0.0
13633,5600,15670,1456,5026,1,2,0,18460,3,0.0
10460,15941,6694,7054,3490,0,1,0,633,0,0.0
15922,5004,15295,18887,9127,1,0,0,13029,1,0.0
19903,15638,11598,8562,9183,1,1,0,6283,3,0.0
19831,16843,6233,17023,13467,0,3,0,11800,2,0.0
12916,7612,19960,3998,9302,0,2,0,10749,3,0.0
18971,1578,9446,8470,4190,1,2,0,18279,2,0.0
937,8153,11842,7088,1212,1,1,0,16569,1,0.0
17064,7901,10519,12132,2502,0,3,0,12782,1,0.0
12293,16835,10050,15002,137,0,2,0,16406,3,0.0
14485,2846,16326,6994,4322,0,2,0,16319,1,0.0
11527,1796,16138,10565,577,0,2,0,7269,0,0.0
15913,6739,16908,6626,6283,1,0,0,19277,3,0.0
15972,1932,5383,5840,14543,1,3,0,16866,0,0.0
9133,15841,8171,11654,9154,1,2,0,5440,1,0.0
373,1342,15005,13781,6089,1,2,0,12115,1,0.0
7099,14659,14968,13254,823,1,3,0,9341,2,0.0
14692,13357,10737,18134,12669,0,1,0,6122,1,0.0
15930,17618,6565,706,16001,1,0,0,15768,1,0.0
13751,3734,8133,8800,10633,0,2,0,1238,3,0.0
8071,15134,11404,1788,2706,1,0,0,15299,0,0.0
12949,10261,9700,19202,4729,0,0,1,17466,2,0.0
516,12245,15594,4020,276,0,0,0,19838,1,0.0
13767,2274,5312,1846,15975,1,1,0,12200,2,0.0
1440,11751,16129,9409,9358,0,3,0,15406,0,0.0
16953,17868,12623,12928,11273,0,0,0,3409,3,1.0
14966,15606,7042,4959,9028,1,3,0,18994,1,0.0
2124,9225,15261,14963,9977,1,1,0,7699,1,0.0
18336,19202,12467,11896,987,0,0,1,5660,1,0.0
4545,1361,12541,6072,3852,1,0,0,13004,2,0.0
12458,10387,4054,17820,8176,1,1,0,10022,2,0.0
7590,16545,7881,12969,12517,0,3,0,14872,2,0.0
6837,2199,15299,1439,6682,0,1,0,8176,2,0.0
11930,10747,19297,16428,42,0,0,0,8747,2,0.0
19741,15366,14819,10087,6361,0,1,0,14323,0,0.0
19921,1190,4474,2649,9009,1,2,0,8698,1,0.0
2739,8581,15422,18994,7885,1,2,0,4663,2,0.0
16417,19470,15539,2064,1693,0,3,0,4928,1,0.0
8681,1770,16247,8925,8525,0,1,0,4231,3,0.0
4151,13819,18796,14648,9186,1,3,0,2509,2,0.0
3330,6405,6978,14298,15006,0,0,0,10992,1,0.0
434,14168,12607,813,1702,1,0,0,9676,2,0.0
1952,3038,863,2924,14438,1,1,0,2853,3,0.0
6681,2239,13132,13495,3162,0,3,0,3985,1,0.0
11624,8989,18737,5908,6818,1,2,0,16898,2,0.0
7880,17967,4548,6051,15157,1,0,0,13521,1,0.0
3033,18511,16974,17363,7933,0,3,0,10652,3,0.0
12943,18019,3907,11533,9083,0,0,0,16507,2,0.0
8648,17651,4672,10663,11747,0,2,1,2015,0,0.0
1619,9089,12120,19775,12633,0,0,0,17725,3,0.0
697,7824,17818,2147,11821,1,2,0,4295,0,0.0
19668,4932,6332,15484,4855,1,1,0,1648,2,0.0
7305,10171,10508,4992,11030,1,0,0,12708,0,0.0
14258,7620,7945,6358,10129,0,2,0,14818,1,0.0
7298,11692,3535,8675,9018,1,1,0,4356,0,0.0
15710,3395,1385,4848,9011,1,1,0,3509,3,0.0
1974,1517,8030,7019,9217,1,2,0,3213,2,0.0
17543,17320,13868,10994,2642,1,2,0,2304,2,0.0
3716,16862,10174,6955,6936,0,3,0,14532,2,0.0
8870,1206,7445,1461,9164,0,0,0,96,3,0.0
5116,316,19,1706,2717,0,2,0,17163,3,0.0
782,7252,14012,4753,9021,1,3,0,7095,1,0.0
9592,10025,1970,331,1382,0,1,0,10485,0,0.0
5778,12730,1491,7242,9046,1,0,0,1662,0,0.0
1077,13027,8861,6145,9325,1,1,1,10371,1,0.0
18848,3426,19797,12760,4293,0,3,0,13841,2,1.0
13990,10362,7562,9197,13938,0,2,0,2162,0,0.0
17244,11997,11642,5250,9333,1,3,0,5744,2,0.0
3362,7085,2282,13457,10599,1,2,0,18234,0,0.0
2090,17577,18908,13654,10908,0,1,0,7622,3,0.0
16383,5640,17456,7506,15685,0,1,0,11223,2,0.0
14458,12918,15111,6333,9716,1,0,0,3292,0,0.0
7607,3775,16067,110,9188,1,2,0,15335,1,0.0
16025,12899,3252,9203,491,0,2,0,19322,3,1.0
16366,13208,16445,18426,11886,0,2,0,15727,1,0.0
4503,3373,3035,13893,9776,1,3,0,18531,2,0.0
19054,9375,17934,11465,8618,1,3,0,6345,3,0.0
7176,15951,19375,14030,12566,1,3,1,6564,1,0.0
14116,17688,16371,3829,4619,1,3,0,7562,3,0.0
6662,6580,16829,9627,14171,1,0,0,10754,3,0.0
10475,9640,11912,18081,9370,0,2,0,18835,1,1.0
1588,7618,14056,13128,9184,0,2,1,476,2,0.0
18085,9384,9655,5857,3094,1,2,0,2789,2,0.0
5721,18321,10668,3241,5724,0,2,0,5144,3,1.0
13470,17229,10779,1937,681,1,1,0,8954,1,0.0
8798,14723,3850,9579,9311,1,3,0,425,0,0.0
11363,7944,12592,236,11695,1,0,0,18907,0,0.0
9754,17872,17272,10202,7429,0,3,0,17327,0,0.0
502,18680,6475,19469,9499,1,0,0,5282,0,0.0
5926,16801,11435,9533,8798,0,1,0,4164,0,0.0
6730,2014,18079,19933,12928,0,0,0,11119,2,0.0
12836,35,13977,14022,1009,0,0,0,18788,0,0.0
12443,10628,10467,6700,5914,0,2,0,5464,0,0.0
15769,15568,12849,15719,14169,0,2,0,18733,2,0.0
1560,17962,16446,1567,15514,0,2,0,4610,0,0.0
4509,12991,3516,15228,7538,0,3,0,18111,0,0.0
17590,17763,979,4273,9282,1,1,0,16480,3,0.0
9494,10432,3294,18446,10258,0,2,0,6864,0,0.0
11640,646,11161,19494,8989,1,0,0,4047,2,0.0
9432,14244,3453,13947,9003,1,3,0,2552,2,0.0
14320,12681,17812,761,3903,1,1,0,19655,1,0.0
17382,7263,18055,16726,9166,1,3,0,7797,2,0.0
13368,18699,13150,8461,11249,0,0,0,2963,3,0.0
16539,1194,7393,14727,1444,1,2,0,539,3,0.0
2048,6932,19778,18655,9182,1,3,1,17577,0,0.0
4931,19185,7554,8170,6399,0,3,1,12761,3,0.0
17951,7606,18363,2411,3796,0,1,0,13516,3,0.0
19371,10664,3330,15779,15771,0,3,0,2967,1,0.0
3038,14248,18536,7048,5475,0,3,0,9924,3,0.0
1730,6880,11837,6090,4762,0,1,0,8122,2,0.0
4680,4425,9015,8653,5203,0,3,0,9552,2,0.0
2692,13892,19370,19845,14565,0,2,0,10712,1,0.0
9778,9978,19969,4613,8747,1,1,0,1685,3,0.0
1034,2746,18946,13875,16300,1,1,0,10466,3,0.0
3412,1150,8670,7082,13635,1,3,1,8055,2,0.0
18071,5030,5094,6886,1470,0,3,0,4923,0,0.0
16304,2921,8279,15851,11952,0,2,0,18471,2,0.0
4067,16464,12981,11404,9559,1,1,0,14082,1,0.0
5937,19865,3993,14956,9367,1,3,0,6963,1,0.0
17068,18880,12504,289,9339,1,1,0,2089,0,0.0
611,1120,14430,15656,15156,0,3,0,3144,1,0.0
18057,6264,1885,2457,5004,1,2,0,17487,3,0.0
8496,19492,16813,12192,9416,1,2,0,3308,0,0.0
8639,15801,14514,4091,8643,1,1,0,5718,1,0.0
11317,7887,1866,5100,14559,0,1,0,902,3,0.0
17982,7242,14634,19016,5975,0,2,0,19925,2,0.0
11934,6592,19492,15285,7741,1,2,0,15994,0,0.0
12222,13873,19756,3649,14236,1,1,0,7039,1,0.0
14579,228,12473,19041,617,1,1,0,14373,3,0.0
5429,14286,14671,5804,16185,0,3,0,18951,0,0.0
4722,14401,4606,19279,10771,0,0,0,701,2,0.0
11261,11563,3413,11511,9125,1,3,0,14338,2,0.0
14358,713,1152,1831,6650,0,1,0,18092,2,0.0
14215,3912,19823,2036,7176,1,1,0,15974,2,0.0
15557,14150,12313,8333,12503,1,0,0,6659,2,0.0
5245,518,722,2214,3867,1,0,0,12334,1,0.0
675,11268,5536,3643,6102,1,2,0,1443,2,0.0
1429,922,10950,16127,9352,1,0,0,18388,3,0.0
2644,9303,4385,11699,215,0,1,0,877,3,0.0
1950,4980,19023,19774,13930,1,3,0,3847,3,0.0
5210,4534,1879,11504,11084,0,0,0,1317,2,0.0
17661,10378,15156,18589,5103,1,0,1,16039,2,0.0
17632,10988,14371,17344,13703,1,2,0,5484,3,0.0
19207,3204,1059,16273,3502,0,2,0,3326,1,0.0
7664,1199,17532,7622,9112,1,3,0,6666,1,0.0
15106,1180,17551,17628,9209,0,0,0,12232,0,0.0
6438,18927,14403,357,11185,0,1,0,3161,3,1.0
7930,14897,11481,12804,13859,1,1,0,13965,3,0.0
14836,14781,16772,14230,8056,0,0,0,533,1,0.0
17237,13546,4703,16629,4750,0,1,1,19692,0,1.0
3891,11972,17179,4723,2518,0,0,0,6541,3,0.0
12621,10693,9500,19353,1945,1,2,1,13030,2,0.0
5971,4633,7859,16663,14707,0,0,0,14050,0,0.0
10502,14509,13770,1339,10778,1,0,0,3923,3,0.0
10562,1072,11477,9590,9871,1,2,0,5099,2,1.0
10444,17035,8026,13630,14844,1,0,0,4219,2,0.0
18039,17609,6683,2922,11533,0,1,1,3963,0,0.0
15462,4523,11917,17611,15077,0,0,0,17134,1,0.0
200,4124,4302,15942,10784,1,0,0,19415,2,0.0
12552,2736,15188,17926,985,1,0,0,17182,0,0.0
16099,12726,9684,10080,9060,1,3,0,15424,3,0.0
18884,9408,5936,8435,2613,0,0,0,15693,0,0.0
5024,5522,17426,13325,3197,0,1,0,18049,0,0.0
14231,6521,10468,3690,15793,1,0,0,18562,2,0.0
5807,8913,11103,8247,9191,1,3,0,2638,1,0.0
1552,19457,3802,6531,9089,0,3,0,4827,2,0.0
6686,9781,17495,1999,8992,0,2,0,10110,3,0.0
14540,856,19629,16922,11262,0,2,0,10188,3,0.0
13009,6875,17832,15972,13223,0,1,0,3205,1,0.0
16340,9441,5700,6497,13476,1,3,0,378,2,0.0
17972,16148,15597,2875,9109,0,2,0,19500,0,0.0
9825,10276,13768,12119,2683,1,1,0,10134,1,0.0
6338,5507,7072,8611,9299,1,3,0,3446,2,0.0
6193,12841,12634,5502,1092,1,1,0,2019,0,0.0
14095,14909,8013,12299,10139,0,1,0,11678,1,0.0
18349,5231,14270,15739,10364,1,1,0,15280,3,0.0
5571,13760,10183,10457,12289,1,0,0,7360,2,0.0
8992,16408,972,18462,16218,1,0,0,4236,2,0.0
584,5216,18698,14776,13787,1,1,0,15822,0,0.0
18042,19485,1696,11837,675,1,1,0,8714,2,0.0
5873,8774,9928,11643,8328,0,0,0,7385,1,0.0
14992,8408,11709,11854,9270,0,0,0,12764,2,0.0
644,6028,1769,9615,5598,0,2,0,4092,3,0.0
14696,4625,5810,9218,11570,0,3,0,17773,1,0.0
17728,14242,1958,17941,4791,0,3,0,5240,3,0.0
2672,17371,18922,7110,759,0,0,0,18257,0,0.0
14869,10963,2707,2606,16140,0,1,0,9694,3,0.0
15547,13781,15660,13266,5511,1,3,0,14105,2,0.0
16294,9858,4136,8387,8072,1,2,0,16476,2,0.0
12394,4191,13403,8029,13296,1,2,0,18246,0,0.0
8442,13186,2570,16174,10334,1,0,0,485,1,0.0
18121,345,8633,14343,12944,0,1,1,15899,0,0.0
2095,18079,7190,15176,15045,1,0,0,8118,3,0.0
1600,2268,4083,14602,7936,1,1,0,16457,2,0.0
6718,5903,8166,980,611,1,0,0,9097,2,1.0
12364,10214,15743,12490,14146,0,0,0,19597,1,0.0
16741,13723,10632,6690,9385,0,0,0,1014,3,0.0
19237,10682,18385,16505,9218,1,3,0,18791,2,0.0
2654,6980,12610,2682,6035,0,2,0,6154,1,0.0
17148,1805,5288,11727,15168,1,1,0,13617,2,1.0
12252,12735,10319,4104,696,1,0,0,5399,2,0.0
17963,19170,12588,11380,8687,1,3,0,3942,0,0.0
17025,6534,11406,11214,1321,1,0,0,14897,0,0.0
12268,19125,16692,2854,1380,0,0,0,10723,2,0.0
15601,4263,7773,11017,5084,1,3,0,12668,1,0.0
12170,17590,1994,549,9318,0,3,0,7826,1,0.0
10600,4718,16180,5391,813,1,1,0,2398,1,0.0
10280,18394,18372,4199,13926,0,2,0,10389,2,0.0
16500,1367,10410,9811,4395,1,0,0,14329,3,0.0
12619,10292,11291,16530,4329,1,0,0,16717,1,0.0
9104,9263,745,5491,6756,1,3,0,10203,0,0.0
13258,13394,13140,12798,2394,1,1,1,11369,3,0.0
15852,13679,10315,3839,9333,1,0,0,5731,3,0.0
6532,6221,23,9455,5923,1,2,0,19699,3,0.0
1866,10759,10248,6944,629,1,3,0,17033,3,0.0
5664,8746,16085,13210,4004,1,3,0,3887,3,0.0
13758,8812,5078,14874,1512,0,1,0,3715,2,0.0
6013,4332,9221,8246,887,0,1,0,10449,0,0.0
12356,10021,18966,19152,3887,0,2,0,10293,0,0.0
18602,12714,11218,9501,9059,0,2,0,6741,2,0.0
8077,17173,1650,2475,11119,0,1,0,11531,1,0.0
8896,18448,7666,14924,1055,0,3,1,14363,1,0.0
16461,207,13873,6643,9175,0,0,0,19871,1,0.0
14945,4500,11752,1910,9819,0,3,0,3171,1,0.0
5071,8808,2245,11448,9240,0,2,0,11837,2,0.0
13470,17229,10779,1937,681,1,1,0,8954,1,0.0
14291,15323,11259,4212,11609,1,3,0,6651,3,0.0
1412,14526,11436,2868,9313,0,3,0,10486,3,0.0
16599,732,9289,19309,9340,1,0,0,3844,3,0.0
11250,855,6267,15653,8246,0,1,0,13068,3,0.0
14995,19520,8997,19669,9218,0,0,0,5177,2,0.0
12183,7667,6217,18094,7223,1,3,1,310,2,0.0
7547,14351,472,11819,14444,0,2,0,9657,1,0.0
19342,7669,2033,17703,8508,1,3,1,219,0,0.0
13283,10235,11892,5099,8544,0,0,0,16300,1,0.0
13869,12797,2298,13600,15869,1,0,0,15174,0,0.0
19337,15404,19042,6175,508,1,1,0,569,3,0.0
13390,4688,11072,489,3065,0,0,0,3486,0,0.0
6945,72,19900,5372,12361,0,1,0,14518,2,0.0
11322,4836,436,17870,11274,1,0,0,15518,1,0.0
9295,15792,13575,13259,12064,1,2,0,1891,0,0.0
12053,11003,2667,2784,1068,1,0,0,19084,1,0.0
2420,8006,4714,19095,13090,1,1,0,9662,3,0.0
18170,5344,15413,2690,2721,0,1,1,2340,0,0.0
10460,15941,6694,7054,3490,0,1,0,633,0,0.0
8980,10080,9844,9543,996,0,2,1,14382,2,0.0
609,9095,3449,15230,6989,1,2,0,18275,1,0.0
13697,18255,16659,13172,13068,0,1,0,18651,2,0.0
11967,18977,70,4983,5767,0,1,0,16985,3,0.0
7230,9030,13281,10797,9298,1,1,0,6387,0,0.0
3461,17055,1417,13262,8974,1,1,0,5426,2,1.0
15210,18197,14025,18831,3216,1,3,0,1138,2,0.0
15202,6615,17255,12159,5595,0,0,0,13578,3,1.0
1794,7633,5211,3791,16325,1,3,0,7890,1,0.0
16323,8164,14537,19215,671,0,1,0,2640,3,0.0
5345,1336,11413,17387,8932,0,3,0,669,0,0.0
17728,14242,1958,17941,4791,0,3,0,5240,3,0.0
4502,2758,17950,5168,6819,1,2,1,14252,3,0.0
7637,14461,16111,11844,13671,1,3,0,14352,2,0.0
18002,8831,19410,18649,10710,0,1,0,14178,3,0.0
19190,10023,16623,1134,5190,1,2,1,3021,0,0.0
87,16696,2485,9865,5816,1,1,0,1306,2,0.0
5733,7250,5183,3794,14859,1,0,0,15137,2,0.0
15025,6899,17747,13659,1036,1,0,0,9541,2,0.0
2111,10316,1562,19148,5443,0,2,1,12497,3,1.0
3251,19563,10407,10496,9067,0,3,0,19583,3,0.0
10151,13570,631,7971,8620,1,2,0,8929,0,0.0
4435,5312,2409,9920,3461,0,2,1,5772,2,0.0
12743,1229,18890,7340,9251,1,3,0,2268,3,0.0
3997,11196,18789,10030,10009,0,2,0,12302,0,1.0
740,4581,11471,13786,7517,1,0,0,2337,2,0.0
19753,327,10447,4771,1418,1,3,0,4874,1,0.0
8658,15193,15757,4478,9123,1,1,0,16210,3,0.0
1777,11584,573,15449,9184,1,0,0,16470,3,0.0
185,19103,3278,10619,15866,0,0,0,8596,0,1.0
17104,8832,8033,10822,14464,0,1,0,7188,1,1.0
3082,820,19976,5383,2596,0,1,0,6173,2,0.0
12645,6122,1369,10685,4618,0,1,0,9622,1,0.0
1690,8902,10699,13845,15121,1,0,0,11357,3,0.0
18803,761,14293,17463,9328,1,0,1,5494,2,0.0
5623,640,19930,2588,1936,1,3,0,11696,3,0.0
5689,4077,8248,8933,9062,1,1,0,15840,0,0.0
11599,16659,311,3962,1597,0,0,0,4702,0,0.0
2791,11679,5811,9713,9108,1,1,0,417,0,0.0
12986,14005,1313,15157,3918,1,3,1,3640,0,1.0
11023,12831,8940,210,9128,1,1,0,4561,1,0.0
5128,9994,10306,8628,15726,0,2,1,16199,3,0.0
16836,15387,11879,11957,1447,1,2,0,17451,1,0.0
8825,3137,16804,16572,10464,1,1,0,6688,0,0.0
6785,11466,236,17397,9366,0,0,0,4800,2,0.0
3489,2948,9235,12480,2510,0,2,0,16904,2,0.0
4389,4474,15797,15192,11652,0,1,0,2057,3,0.0
13254,12195,9282,14371,9983,1,0,0,2513,1,0.0
4714,19577,13537,16621,15413,0,0,0,4785,2,0.0
6203,4874,12000,6862,165,0,1,0,15900,0,0.0
9583,5767,10993,10932,1475,0,3,0,11142,3,0.0
5455,19812,690,15658,1894,0,1,1,10794,1,1.0
9428,1955,16112,6165,6826,0,0,0,4755,1,0.0
10527,4280,11982,14935,15203,0,0,1,17497,3,0.0
9107,8044,4523,16943,15827,0,1,0,4257,2,0.0
2061,2349,8568,17368,5580,1,0,0,2314,0,0.0
17440,18246,4460,15830,15231,1,0,1,15995,1,0.0
18843,14,6834,479,9361,0,2,0,409,0,0.0
2655,17435,14516,5643,3900,1,2,0,808,0,0.0
5597,17271,14853,4947,13697,0,2,0,5507,0,0.0
14114,6919,16590,6330,7784,1,2,0,13226,0,0.0
15838,19704,72,13154,15292,1,3,0,18265,3,0.0
5529,14141,9640,1651,72,0,2,0,11971,2,0.0
14123,11754,12619,3094,14121,0,0,0,3312,3,0.0
12938,14709,18315,15910,3252,1,3,0,3729,3,0.0
19315,668,5141,12869,15240,1,0,0,16310,2,0.0
17443,9067,19306,1188,4689,1,3,0,14322,2,0.0
11023,12831,8940,210,9128,1,1,0,4561,1,0.0
843,7425,17233,10910,2199,0,0,0,4310,0,0.0
12619,10292,11291,16530,4329,1,0,0,16717,1,0.0
7624,3955,17296,13148,9979,0,1,0,14710,0,0.0
2048,6932,19778,18655,9182,1,3,1,17577,0,0.0
18546,19336,19871,8887,12917,1,3,0,8130,1,0.0
17963,19170,12588,11380,8687,1,3,0,3942,0,1.0
15820,2420,10199,2236,8107,1,3,0,1773,1,0.0
12839,8986,14381,1103,5868,1,2,0,12478,1,0.0
2011,14814,2204,4080,9296,0,0,0,772,0,0.0
18190,19771,6476,3368,3992,0,0,0,11001,0,0.0
13702,5445,6880,11792,1225,1,0,1,9165,0,0.0
16821,18553,5325,4554,5123,1,0,0,9704,2,0.0
6568,12657,8922,13180,4048,1,0,0,5949,2,0.0
9541,7680,11365,5159,6909,1,0,0,2849,3,0.0
14008,15660,12624,15396,5098,1,3,0,13344,0,0.0
14347,8933,17391,742,11317,1,0,0,19690,2,1.0
4571,8844,3380,18610,11535,1,2,0,19054,0,0.0
10632,2904,16611,4109,970,1,2,0,7529,1,0.0
980,16388,18047,5012,9380,1,2,0,14101,3,0.0
448,19550,15981,8367,9052,1,3,0,16069,1,0.0
4025,19959,1253,6423,9308,1,3,0,12537,0,0.0
19148,10544,12047,4604,11228,0,0,0,15544,2,1.0
3000,6472,2664,3966,5151,0,1,0,4811,3,0.0
18595,13840,10591,6957,3100,1,1,0,4266,1,0.0
5947,1876,11685,14415,9069,0,1,0,4265,3,0.0
17189,11527,17006,7398,9025,1,1,0,7124,2,1.0
58,7497,14992,10745,1358,1,0,0,5429,0,0.0
2579,15821,4592,12857,1044,0,2,1,6415,1,0.0
2521,10307,2163,1437,6757,0,0,0,17640,0,0.0
11740,17819,4397,3124,8379,0,1,0,250,1,0.0
15197,10785,16626,17451,15701,1,1,0,18990,3,0.0
13187,15742,15450,5874,2042,0,0,0,5456,1,0.0
15715,9128,3761,612,10813,0,0,0,13139,0,0.0
18359,8598,17998,17788,11840,0,0,1,12133,0,1.0
15271,1865,13352,10563,9194,0,0,0,18107,3,0.0
9027,2171,1393,8415,6609,0,0,0,9687,0,0.0
11476,3554,852,9613,7638,1,3,0,14475,1,0.0
10470,2543,16110,10852,9290,1,2,0,1720,0,0.0
6812,9915,18857,15500,292,1,0,0,5679,2,0.0
15506,14900,3709,1372,12340,0,1,0,15707,1,0.0
13242,8025,1175,1118,9276,0,1,0,18479,2,0.0
5062,16005,4190,15621,717,0,1,0,637,0,0.0
27,10898,14736,8449,5338,0,0,0,16757,1,0.0
735,9155,8563,17114,5770,0,1,0,1519,3,0.0
13633,5600,15670,1456,5026,1,2,0,18460,3,0.0
14577,9194,9455,19074,15436,0,1,0,3050,1,0.0
11828,5310,3725,1711,11612,1,2,0,16848,2,0.0
18984,2793,7650,14389,13708,0,0,0,16611,1,0.0
12907,5489,670,6131,9124,1,1,0,388,2,0.0
7090,12477,13734,3625,9153,0,0,0,3019,0,1.0
10311,8158,10195,14405,2918,0,1,0,7017,0,0.0
10260,10737,15339,18694,10029,1,2,0,2836,2,0.0
1241,5049,15628,16444,14939,0,2,0,19560,1,0.0
4817,11772,12549,16941,11998,0,1,1,299,2,0.0
1792,5255,11581,13618,2419,1,1,1,8904,3,0.0
18828,19716,18728,14467,13241,0,3,0,8847,3,0.0
17618,2325,8584,13643,8496,1,3,0,1470,1,0.0
11577,4226,13733,18504,13413,0,1,1,6342,2,1.0
12559,11143,14965,14292,9276,0,3,0,6937,0,0.0
114,3304,12132,12635,9367,0,3,1,7856,0,0.0
12720,13932,5007,19924,9209,0,3,0,4817,1,0.0
1268,19733,4044,5625,9059,0,2,0,13719,1,1.0
6746,11430,9152,3179,9106,0,2,1,10717,3,0.0
12344,1655,17159,13962,8739,0,1,0,1515,3,0.0
5393,13311,13690,15138,7752,0,3,0,1892,2,1.0
14879,6162,14319,8862,9234,1,2,0,19755,2,1.0
7681,10587,19133,6143,10064,1,0,0,15220,0,0.0
13585,11851,19586,16978,9122,1,3,1,1253,2,0.0
9184,17876,17611,13609,5487,0,0,0,15277,2,0.0
1539,9287,14856,6087,14291,1,1,0,19760,3,0.0
8205,4674,10915,7892,7451,1,2,0,5934,1,0.0
18339,10440,17449,8587,1112,1,1,0,9390,3,1.0
15669,3391,5029,7823,9032,0,3,0,16958,0,0.0
2903,19841,11173,4779,8833,1,2,0,8913,0,0.0
8361,8804,10299,5589,14514,1,2,0,19466,1,0.0
16042,13506,18174,15370,8323,0,0,0,1066,0,0.0
5770,3906,15310,7900,9018,1,1,0,3538,0,0.0
15033,19342,15839,17378,14272,0,2,0,593,1,0.0
14618,16943,6826,16074,10131,0,0,0,13304,0,0.0
6528,9571,2848,1903,15882,1,3,0,927,3,0.0
14116,17688,16371,3829,4619,1,3,0,7562,3,0.0
14181,19266,13283,4489,15433,1,2,0,15745,3,0.0
10917,16604,12983,959,9158,1,3,0,14779,3,0.0
8172,12293,752,4017,12027,1,2,0,5787,2,0.0
8913,1816,9495,11776,13597,1,2,0,1741,1,0.0
7770,3479,18461,3977,8779,0,0,0,3396,1,0.0
15111,19837,15397,10260,2797,1,0,0,17872,2,0.0
10391,19104,13003,5550,9021,1,1,0,11432,3,0.0
1882,7243,18954,17951,13492,1,0,0,19943,2,0.0
9320,2275,5175,18890,16180,0,3,0,3601,0,0.0
18061,17272,9597,7388,3421,1,1,0,1750,1,0.0
9162,13055,14829,6062,2364,1,3,0,13031,1,0.0
4593,11199,217,11623,9141,0,2,0,11882,3,1.0
5682,8825,5944,4022,1682,1,0,0,83,1,0.0
4680,4425,9015,8653,5203,0,3,0,9552,2,0.0
11204,4142,1425,15918,9283,1,0,0,4229,1,0.0
13599,3371,3673,14783,2648,0,0,0,14978,0,0.0
1539,9287,14856,6087,14291,1,1,0,19760,3,0.0
19974,3936,1778,12746,6178,1,2,1,12828,2,0.0
218,19607,6085,2195,6005,0,0,0,17284,3,0.0
2345,638,14750,5897,11255,1,0,0,10287,0,0.0
14867,6711,2209,12737,9034,1,3,0,10158,2,0.0
9743,16652,11387,17869,11682,0,2,0,11137,1,1.0
18993,11294,10707,15960,13825,1,3,1,2738,0,0.0
15976,12063,14071,10355,15822,0,3,0,2550,3,0.0
17401,19559,10346,5715,9357,1,2,0,16952,1,0.0
9248,5187,13332,525,12000,1,1,0,3178,2,0.0
1432,17093,5102,14318,873,0,3,1,5420,2,0.0
7392,15268,1320,16785,9305,1,3,1,2391,3,1.0
5496,18071,12396,6146,12739,0,1,0,13833,1,1.0
14720,12683,15898,19550,9345,0,3,0,2880,2,0.0
13463,16601,12703,7255,5188,1,3,0,1110,2,0.0
11023,12831,8940,210,9128,1,1,0,4561,1,0.0
15976,12063,14071,10355,15822,0,3,0,2550,3,0.0
13568,15495,791,4072,2729,0,2,0,3672,1,0.0
19787,1060,12040,9293,12278,0,0,0,15872,3,0.0
13480,3787,3200,6940,9010,1,1,0,1906,1,0.0
10493,3886,841,7592,9155,0,1,0,11230,3,0.0
8328,16535,2181,16652,7174,1,3,0,6886,1,0.0
19492,2627,19770,17042,8853,1,2,0,5026,0,0.0
14064,9508,19438,8494,9034,0,2,0,5993,2,0.0
12020,11433,13122,18210,8248,1,2,0,15780,0,1.0
7148,16794,17453,3342,11383,0,1,0,2158,1,0.0
3643,11816,3717,13468,1971,0,1,0,11851,2,0.0
16706,1999,10759,5722,675,0,2,0,6722,1,0.0
1213,12405,17383,19762,506,1,3,0,4547,3,0.0
8129,2686,2887,14464,7662,0,3,0,14864,0,0.0
6564,13178,6952,14086,4227,0,2,0,980,0,0.0
9510,16969,9972,16168,9017,1,1,0,4599,1,0.0
13957,10497,5766,6434,6282,1,1,0,11950,0,0.0
18639,1560,3586,704,12281,1,1,0,4929,3,0.0
9932,1256,8732,4010,8019,0,2,0,16869,1,0.0
3770,17273,16425,12504,4997,1,1,0,15449,2,0.0
7633,11105,10391,1573,816,0,2,1,1408,3,0.0
7842,17752,11260,6174,9374,0,0,0,18783,1,1.0
6860,10384,16641,15857,3407,0,1,1,10326,3,0.0
15571,905,12368,5385,14995,1,3,0,627,3,0.0
